id       , source        , duration_in_min, start_time            , end_time              , amount, kiosk_id  , app_zone_id, app_zone_group          , payment_method   , location_group   , last_updated
 83141079, Parking Meters,    105.0       , 04/09/2021 12:10:10 PM, 04/09/2021 01:55:10 PM,   3.75, 10000419.0,            ,                         , CARD             , Core             , 05/04/2023 09:13:06 PM
102285382, Parking Meters,     60.0       , 12/13/2025 11:00:08 AM, 12/13/2025 12:00:08 PM,   2.25, 10000334.0,            ,                         , CARD             , Core             , 01/30/2026 03:05:51 PM
 80025635, Parking Meters,    180.0       , 05/04/2020 08:01:16 AM, 05/04/2020 11:01:16 AM,   6.0 , 10000709.0,            ,                         , CARD             , Core             , 05/04/2023 08:04:07 PM
684807980, Passport - app,     30.0       , 07/07/2025 12:16:00 PM, 07/07/2025 12:46:00 PM,   1.4 ,           ,     39643.0, West Campus PBD         , Apple Pay        , West Campus      , 08/28/2025 03:08:47 PM
 98624850, Parking Meters,    120.0       , 10/29/2024 01:26:48 PM, 10/29/2024 03:26:48 PM,   4.0 , 61001625.0,            ,                         , COINS            , Rainey           , 11/30/2024 03:54:04 PM
267944603, Passport - app,     30.0       , 12/26/2020 03:53:00 PM, 12/26/2020 04:23:00 PM,   1.25,           ,     39265.0, CORE                    , App - Wallet     , Core             , 05/04/2023 08:33:53 PM
671335610, Passport - app,    120.0       , 05/24/2025 08:49:00 AM, 05/24/2025 10:49:00 AM,   4.4 ,           ,     39008.0, Woods of Westlake       , App - Credit Card, Woods of Westlake, 06/30/2025 03:06:15 PM
605997193, Passport - app,    285.0       , 10/17/2024 04:13:00 PM, 10/17/2024 08:58:00 PM,  13.85,           ,     39182.0, CORE                    , App - Wallet     , Core             , 11/30/2024 03:45:45 PM
 96702853, Parking Meters,     60.0       , 05/11/2024 04:03:29 PM, 05/11/2024 05:03:29 PM,   2.25, 26002608.0,            ,                         , CARD             , Mueller          , 06/30/2024 02:30:15 PM
301386705, Passport - app,    105.0       , 07/14/2021 08:10:00 PM, 07/14/2021 09:55:00 PM,   3.75,           ,     39309.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:27:40 PM
272235517, Passport - app,    540.0       , 02/02/2021 08:00:00 AM, 02/02/2021 05:00:00 PM,  34.5 ,           ,     39127.0, CORE                    , App - Wallet     , Core             , 05/04/2023 09:02:40 PM
538919127, Passport - app,     60.0       , 03/04/2024 09:59:00 AM, 03/04/2024 10:59:00 AM,   2.3 ,           ,     39154.0, CORE                    , App - Wallet     , Core             , 04/30/2024 02:26:00 PM
 96233073, Parking Meters,     60.0       , 04/03/2024 10:55:41 AM, 04/03/2024 11:55:41 AM,   2.25, 24002471.0,            ,                         , CARD             , East Austin      , 05/31/2024 02:55:36 PM
 95815722, Parking Meters,    270.0       , 02/24/2024 05:19:40 PM, 02/24/2024 09:49:40 PM,  12.5 , 10000224.0,            ,                         , CARD             , Core             , 03/31/2024 02:33:29 PM
 91879039, Parking Meters,    105.0       , 03/16/2023 12:41:58 PM, 03/16/2023 02:26:58 PM,   3.75, 10000114.0,            ,                         , CARD             , Core             , 04/30/2023 09:26:36 AM
702090645, Passport - app,    180.0       , 08/29/2025 07:47:00 PM, 08/29/2025 10:47:00 PM,   7.3 ,           ,     39209.0, CORE                    , App - Wallet     , Core             , 09/30/2025 03:12:16 PM
600286056, Passport - app,     90.0       , 09/28/2024 12:15:00 PM, 09/28/2024 01:45:00 PM,   3.4 ,           ,     39319.0, CORE                    , Google Pay       , Core             , 10/31/2024 02:53:45 PM
581117235, Passport - app,     60.0       , 07/25/2024 10:36:00 AM, 07/25/2024 11:36:00 AM,   2.3 ,           ,     39565.0, Non-Core (Toomey)       , App - Wallet     , Toomey           , 08/31/2024 02:39:07 PM
529937954, Passport - app,    243.0       , 02/01/2024 07:57:00 PM, 02/02/2024 12:00:00 AM,  12.05,           ,     39722.0, East Austin PTMD        , App - Credit Card, East Austin      , 03/31/2024 02:24:48 PM
 82078213, Parking Meters,    120.0       , 12/05/2020 01:07:51 PM, 12/05/2020 03:07:51 PM,   4.25, 10000401.0,            ,                         , CARD             , Core             , 05/04/2023 08:34:31 PM
 97398319, Parking Meters,    105.0       , 07/05/2024 10:20:19 AM, 07/05/2024 12:05:19 PM,   3.75, 35001508.0,            ,                         , CARD             , West Campus      , 08/31/2024 02:45:15 PM
 94917386, Parking Meters,     60.0       , 11/17/2023 01:57:44 PM, 11/17/2023 02:57:44 PM,   2.25, 27002703.0,            ,                         , CARD             , Colorado River   , 12/31/2023 09:24:19 AM
 82114367, Parking Meters,    105.0       , 12/10/2020 11:13:08 AM, 12/10/2020 12:58:08 PM,   3.75, 10001025.0,            ,                         , CARD             , Core             , 05/04/2023 08:35:01 PM
 93965346, Parking Meters,    150.0       , 08/22/2023 01:40:15 PM, 08/22/2023 04:10:15 PM,   5.5 , 10001045.0,            ,                         , CARD             , Core             , 09/30/2023 09:25:41 AM
689842136, Passport - app,     60.0       , 07/23/2025 09:02:00 AM, 07/23/2025 10:02:00 AM,   2.4 ,           ,     39720.0, East Austin PTMD        , Apple Pay        , East Austin      , 08/28/2025 03:09:51 PM
 84824753, Parking Meters,    987.0       , 08/08/2021 05:32:48 AM, 08/08/2021 09:59:48 PM,  10.0 , 81002109.0,            ,                         , CARD             , Walter           , 05/04/2023 09:35:02 PM
 88356675, Parking Meters,     60.0       , 05/27/2022 08:18:04 PM, 05/27/2022 09:18:04 PM,   2.25, 71002014.0,            ,                         , CARD             , Toomey           , 05/04/2023 10:41:37 PM
226358043, Passport - app,    300.0       , 01/30/2020 11:45:00 AM, 01/30/2020 04:45:00 PM,  10.25,           ,     39702.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/04/2023 07:30:12 PM
637750452, Passport - app,    135.0       , 02/07/2025 12:24:00 PM, 02/07/2025 02:39:00 PM,   5.15,           ,     40131.0, No Zone Group           , App - Credit Card, Unknown Location , 05/28/2025 07:40:21 PM
668128950, Passport - app,     60.0       , 05/14/2025 10:37:00 AM, 05/14/2025 11:37:00 AM,   2.3 ,           ,     39464.0, Non-Core                , App - Wallet     , Non-Core         , 06/30/2025 03:05:29 PM
 99405414, Parking Meters,     60.0       , 02/05/2025 12:44:43 PM, 02/05/2025 01:44:43 PM,   2.25, 20000942.0,            ,                         , CARD             , Non-Core         , 03/30/2025 02:40:35 PM
418936984, Passport - app,    105.0       , 12/01/2022 07:42:00 PM, 12/01/2022 09:27:00 PM,   3.8 ,           ,     39174.0, CORE                    , App - Wallet     , Core             , 05/04/2023 11:15:10 PM
332270369, Passport - app,     15.0       , 11/26/2021 08:20:00 AM, 11/26/2021 08:35:00 AM,   0.8 ,           ,     39405.0, Non-Core                , App - Wallet     , Non-Core         , 07/02/2024 05:31:28 PM
652582628, Passport - app,     83.0       , 03/27/2025 04:37:00 PM, 03/27/2025 06:00:00 PM,   3.4 ,           ,     39479.0, Non-Core                , App - Credit Card, Non-Core         , 05/28/2025 07:44:31 PM
696455713, Passport - app,     40.483334  , 08/13/2025 08:15:00 AM, 08/13/2025 08:55:29 AM,   1.9 ,           ,     39225.0, CORE                    , App - Credit Card, Core             , 09/30/2025 03:10:57 PM
612550691, Passport - app,     45.0       , 11/08/2024 10:58:00 AM, 11/08/2024 11:43:00 AM,   1.9 ,           ,     39520.0, Non-Core                , App - Credit Card, Non-Core         , 12/31/2024 03:43:32 PM
268315778, Passport - app,    105.0       , 12/30/2020 12:39:00 PM, 12/30/2020 02:24:00 PM,   3.75,           ,     39238.0, CORE                    , App - Wallet     , Core             , 05/04/2023 08:33:59 PM
 81789002, Parking Meters,     60.0       , 10/31/2020 02:15:51 PM, 10/31/2020 03:15:51 PM,   2.25, 24002437.0,            ,                         , CARD             , East Austin      , 05/04/2023 08:28:52 PM
 89585554, Parking Meters,    440.53333   , 08/27/2022 08:09:28 AM, 08/27/2022 03:30:00 PM,  12.5 , 61001623.0,            ,                         , CARD             , Rainey           , 05/04/2023 10:58:16 PM
681282444, Passport - app,     60.0       , 06/25/2025 10:02:00 AM, 06/25/2025 11:02:00 AM,   2.4 ,           ,     40001.0, SoCo PTMD               , Apple Pay        , South Congress   , 07/31/2025 03:11:04 PM
 91923109, Parking Meters,    135.0       , 03/20/2023 12:06:32 PM, 03/20/2023 02:21:32 PM,   4.75, 35001520.0,            ,                         , CARD             , West Campus      , 04/30/2023 09:26:59 AM
 98185461, Parking Meters,    120.0       , 09/14/2024 12:04:37 PM, 09/14/2024 02:04:37 PM,   4.25, 10000641.0,            ,                         , CARD             , Core             , 10/31/2024 02:59:36 PM
101729896, Parking Meters,     60.0       , 10/04/2025 12:40:41 PM, 10/04/2025 01:40:41 PM,   2.25, 24002457.0,            ,                         , CARD             , East Austin      , 11/30/2025 03:32:01 PM
 91742868, Parking Meters,    195.0       , 03/04/2023 06:39:33 PM, 03/04/2023 09:54:33 PM,   7.75, 71002016.0,            ,                         , CARD             , Toomey           , 04/30/2023 09:25:12 AM
550832602, Passport - app,    105.0       , 04/12/2024 03:52:00 PM, 04/12/2024 05:37:00 PM,   3.8 ,           ,     39305.0, CORE                    , App - Wallet     , Core             , 05/31/2024 02:43:37 PM
 91446588, Parking Meters,     60.0       , 02/08/2023 02:46:45 PM, 02/08/2023 03:46:45 PM,   2.25, 10000861.0,            ,                         , CARD             , Core             , 05/08/2023 03:54:22 PM
624553863, Passport - app,    135.0       , 12/19/2024 04:47:00 PM, 12/19/2024 07:02:00 PM,   4.9 ,           ,     39210.0, CORE                    , Apple Pay        , Core             , 01/31/2025 03:48:34 PM
658020257, Passport - app,     60.0       , 04/12/2025 09:10:00 PM, 04/12/2025 10:10:00 PM,   2.4 ,           ,     39714.0, East Austin PTMD        , Apple Pay        , East Austin      , 05/31/2025 03:05:00 PM
 83226088, Parking Meters,     60.0       , 04/16/2021 12:34:38 PM, 04/16/2021 01:34:38 PM,   2.25, 61001611.0,            ,                         , CARD             , Rainey           , 05/04/2023 09:14:01 PM
695342050, Passport - app,    165.0       , 08/09/2025 09:36:00 AM, 08/09/2025 12:21:00 PM,   6.4 ,           ,     39007.0, Austin High             , Apple Pay        , Austin High      , 09/30/2025 03:10:43 PM
424242541, Passport - app,    210.0       , 12/23/2022 07:05:00 PM, 12/23/2022 10:35:00 PM,   8.55,           ,     39115.0, CORE                    , App - Wallet     , Core             , 05/04/2023 11:15:57 PM
 84663546, Parking Meters,    105.0       , 07/27/2021 04:01:20 PM, 07/27/2021 05:46:20 PM,   3.75, 24002418.0,            ,                         , CARD             , East Austin      , 05/04/2023 09:32:11 PM
689591269, Passport - app,     30.0       , 07/22/2025 12:30:00 PM, 07/22/2025 01:00:00 PM,   1.4 ,           ,     39562.0, Non-Core (Toomey)       , Apple Pay        , Toomey           , 08/28/2025 03:09:47 PM
439038073, Passport - app,     60.0       , 02/25/2023 11:00:00 AM, 02/25/2023 12:00:00 PM,   2.3 ,           ,     39201.0, CORE                    , App - Wallet     , Core             , 05/08/2023 04:05:55 PM
 94980181, Parking Meters,     89.933334  , 11/24/2023 04:30:02 PM, 11/24/2023 05:59:58 PM,   3.24, 35001537.0,            ,                         , CARD             , West Campus      , 12/31/2023 09:25:06 AM
 94075762, Parking Meters,    120.0       , 08/31/2023 09:04:16 PM, 08/31/2023 11:04:16 PM,   4.25, 10000401.0,            ,                         , CARD             , Core             , 09/30/2023 09:27:18 AM
100943606, Parking Meters,     60.0       , 07/11/2025 05:02:19 PM, 07/11/2025 06:02:19 PM,   2.25, 24002479.0,            ,                         , CARD             , East Austin      , 08/28/2025 03:14:47 PM
 92238612, Parking Meters,    270.0       , 04/14/2023 07:21:51 PM, 04/14/2023 11:51:51 PM,  12.5 , 26002611.0,            ,                         , CARD             , Mueller          , 05/31/2023 09:28:15 AM
 86541413, Parking Meters,     75.0       , 12/30/2021 07:56:57 PM, 12/30/2021 09:11:57 PM,   2.75, 10001001.0,            ,                         , CARD             , Core             , 05/04/2023 09:59:15 PM
504483962, Passport - app,     20.0       , 10/26/2023 05:40:00 PM, 10/26/2023 06:00:00 PM,   1.3 ,           ,     39502.0, Non-Core                , App - Wallet     , Non-Core         , 11/30/2023 09:18:07 AM
 83054744, Parking Meters,    105.0       , 04/02/2021 09:33:08 AM, 04/02/2021 11:18:08 AM,   3.75, 10000122.0,            ,                         , CARD             , Core             , 06/09/2023 09:23:14 PM
 92847395, Parking Meters,     60.0       , 06/02/2023 03:44:32 PM, 06/02/2023 04:44:32 PM,   2.25, 10001027.0,            ,                         , CARD             , Core             , 07/31/2023 09:21:48 AM
 96258359, Parking Meters,    729.3       , 04/05/2024 09:50:42 AM, 04/05/2024 10:00:00 PM,  10.0 , 81002110.0,            ,                         , CARD             , Walter           , 05/31/2024 02:56:25 PM
672692349, Passport - app,     90.0       , 05/29/2025 08:42:00 AM, 05/29/2025 10:12:00 AM,   3.4 ,           ,     39110.0, CORE                    , App - Credit Card, Core             , 06/30/2025 03:06:36 PM
268109016, Passport - app,     75.0       , 12/28/2020 05:23:00 PM, 12/28/2020 06:38:00 PM,   2.75,           ,     39735.0, East Austin PTMD        , App - Wallet     , East Austin      , 05/04/2023 08:33:55 PM
 95190695, Parking Meters,    480.0       , 12/16/2023 02:10:40 PM, 12/16/2023 10:10:40 PM,  29.25, 10000501.0,            ,                         , CARD             , Core             , 01/31/2024 09:25:41 AM
 99980805, Parking Meters,     60.0       , 04/09/2025 03:17:19 PM, 04/09/2025 04:17:19 PM,   2.25, 24002429.0,            ,                         , CARD             , East Austin      , 05/31/2025 03:11:48 PM
 83599853, Parking Meters,     51.0       , 05/12/2021 04:14:53 PM, 05/12/2021 05:05:53 PM,   1.7 , 10000824.0,            ,                         , COINS            , Core             , 05/04/2023 09:18:29 PM
101839509, Parking Meters,     75.0       , 10/16/2025 09:37:15 PM, 10/16/2025 10:52:15 PM,   2.75, 10001016.0,            ,                         , CARD             , Core             , 11/30/2025 03:33:21 PM
 82614967, Parking Meters,     90.0       , 02/13/2021 06:22:46 PM, 02/13/2021 07:52:46 PM,   3.25, 10000647.0,            ,                         , CARD             , Core             , 05/04/2023 09:04:30 PM
101843138, Parking Meters,    105.0       , 10/17/2025 11:31:59 AM, 10/17/2025 01:16:59 PM,   3.75, 10000412.0,            ,                         , CARD             , Core             , 11/30/2025 03:33:30 PM
241990447, Passport - app,    105.0       , 06/19/2020 04:13:00 PM, 06/19/2020 05:58:00 PM,   3.75,           ,     39294.0, No Zone Group           , App - Wallet     , Core             , 05/04/2023 08:07:07 PM
503655642, Passport - app,     60.0       , 10/24/2023 10:20:00 AM, 10/24/2023 11:20:00 AM,   2.4 ,           ,     39565.0, Non-Core (Toomey)       , App - Credit Card, Toomey           , 11/30/2023 09:17:58 AM
647926422, Passport - app,     60.0       , 03/13/2025 10:58:00 AM, 03/13/2025 11:58:00 AM,   2.4 ,           ,     39802.0, Mueller PTMD            , App - Credit Card, Mueller          , 05/28/2025 07:43:25 PM
